pair,count
"('hard', 'seem')",3
"('person', 'place')",3
"('person', 'whether')",3
"('place', 'want')",3
"('par', 'want')",5
"('want', 'whether')",5
"('par', 'see')",3
"('hard', 'see')",6
"('know', 'place')",3
"('choice', 'grow')",3
"('make', 'place')",3
"('choice', 'place')",5
"('hard', 'place')",3
"('make', 'par')",8
"('make', 'whether')",4
"('good', 'talk')",6
"('enough', 'make')",5
"('considering', 'make')",4
"('get', 'make')",14
"('make', 'money')",8
"('make', 'yes')",3
"('get', 'talk')",7
"('best', 'dont')",11
"('dont', 'money')",3
"('dont', 'yes')",3
"('choice', 'considering')",3
"('choice', 'money')",7
"('choice', 'yes')",4
"('best', 'get')",6
"('get', 'money')",7
"('great', 'thank')",6
"('thank', 'video')",17
"('come', 'person')",3
"('back', 'person')",3
"('get', 'person')",5
"('found', 'want')",3
"('come', 'want')",10
"('come', 'way')",7
"('back', 'question')",3
"('back', 'way')",5
"('get', 'way')",5
"('instead', 'talk')",3
"('cant', 'talk')",5
"('kind', 'talk')",4
"('cant', 'stuff')",3
"('decision', 'watched')",3
"('hard', 'watched')",6
"('college', 'video')",3
"('college', 'year')",3
"('college', 'decision')",3
"('still', 'video')",3
"('still', 'year')",6
"('ago', 'still')",3
"('still', 'u')",3
"('video', 'year')",8
"('chance', 'video')",3
"('let', 'video')",4
"('ago', 'video')",3
"('u', 'video')",7
"('decision', 'year')",8
"('chance', 'year')",4
"('let', 'year')",3
"('ago', 'year')",5
"('choice', 'year')",14
"('u', 'year')",3
"('decision', 'rather')",5
"('chance', 'decision')",4
"('decision', 'let')",10
"('decision', 'u')",10
"('ago', 'chance')",3
"('chance', 'choice')",6
"('chance', 'hard')",5
"('chance', 'u')",3
"('define', 'let')",3
"('control', 'let')",3
"('choice', 'let')",17
"('hard', 'let')",10
"('let', 'u')",8
"('ago', 'choice')",5
"('choice', 'control')",5
"('help', 'value')",3
"('get', 'help')",8
"('different', 'help')",4
"('difference', 'value')",3
"('example', 'value')",3
"('example', 'get')",3
"('different', 'get')",3
"('many', 'much')",4
"('blessing', 'choice')",3
"('par', 'right')",4
"('choice', 'helpful')",4
"('choice', 'many')",7
"('example', 'option')",5
"('choice', 'example')",8
"('amazing', 'talk')",8
"('de', 'que')",3
"('la', 'que')",5
"('la', 'lo')",3
"('lo', 'que')",3
"('thing', 'u')",5
"('listened', 'ted')",3
"('ever', 'listened')",3
"('listened', 'talk')",3
"('ever', 'ted')",15
"('one', 'ted')",12
"('ever', 'talk')",12
"('already', 'answer')",4
"('answer', 'thank')",3
"('believe', 'never')",3
"('life', 'never')",4
"('never', 'right')",3
"('either', 'never')",3
"('fear', 'live')",4
"('believe', 'live')",3
"('live', 'take')",3
"('life', 'live')",11
"('know', 'live')",3
"('live', 'right')",3
"('live', 'one')",5
"('live', 'u')",6
"('fear', 'important')",3
"('believe', 'important')",3
"('important', 'life')",7
"('important', 'right')",3
"('important', 'one')",3
"('back', 'sure')",3
"('one', 'sure')",6
"('believe', 'fear')",3
"('back', 'fear')",3
"('fear', 'take')",3
"('fear', 'life')",10
"('fear', 'know')",8
"('fear', 'right')",6
"('fear', 'one')",6
"('fear', 'u')",5
"('moment', 'one')",4
"('moment', 'u')",3
"('believe', 'life')",5
"('believe', 'know')",5
"('believe', 'right')",3
"('back', 'know')",3
"('know', 'take')",5
"('take', 'u')",3
"('defining', 'life')",3
"('defining', 'one')",3
"('know', 'life')",14
"('life', 'right')",9
"('life', 'u')",11
"('either', 'know')",4
"('either', 'right')",4
"('right', 'u')",4
"('choice', 'ill')",4
"('opportunity', 'value')",3
"('decision', 'option')",10
"('also', 'option')",6
"('indeed', 'option')",3
"('future', 'option')",5
"('beautiful', 'decision')",3
"('decision', 'mindset')",3
"('also', 'decision')",9
"('decision', 'defining')",3
"('decision', 'insight')",3
"('chang', 'decision')",6
"('decision', 'individual')",4
"('decision', 'opportunity')",3
"('choice', 'moment')",3
"('beautiful', 'choice')",4
"('also', 'insight')",3
"('also', 'opportunity')",3
"('choice', 'defining')",3
"('choice', 'insight')",4
"('chang', 'indeed')",3
"('choice', 'indeed')",5
"('choice', 'individual')",9
"('choice', 'future')",10
"('ive', 'past')",3
"('ive', 'really')",10
"('choice', 'month')",4
"('month', 'really')",3
"('choice', 'tough')",3
"('analysis', 'choice')",4
"('really', 'two')",7
"('analysis', 'really')",3
"('helped', 'really')",9
"('para', 'que')",3
"('e', 'para')",3
"('e', 'que')",3
"('god', 'thank')",4
"('helped', 'much')",5
"('much', 'video')",8
"('helped', 'thank')",11
"('oh', 'thank')",3
"('food', 'time')",3
"('food', 'thing')",3
"('get', 'today')",3
"('time', 'today')",3
"('live', 'today')",3
"('start', 'today')",3
"('dont', 'today')",4
"('hope', 'today')",4
"('thing', 'today')",4
"('today', 'want')",4
"('today', 'way')",4
"('make', 'today')",8
"('get', 'job')",6
"('job', 'talk')",3
"('job', 'take')",3
"('job', 'work')",5
"('job', 'thing')",6
"('job', 'maybe')",3
"('along', 'job')",3
"('job', 'lot')",3
"('first', 'job')",3
"('job', 'make')",9
"('get', 'time')",12
"('become', 'get')",6
"('get', 'live')",4
"('get', 'start')",3
"('get', 'take')",4
"('get', 'work')",5
"('get', 'thing')",8
"('get', 'however')",4
"('get', 'working')",3
"('get', 'lot')",6
"('get', 'need')",7
"('live', 'time')",7
"('start', 'time')",5
"('talk', 'time')",9
"('take', 'time')",5
"('put', 'time')",3
"('time', 'work')",7
"('becoming', 'time')",3
"('thing', 'time')",10
"('make', 'time')",25
"('become', 'sense')",3
"('become', 'start')",3
"('become', 'talk')",7
"('become', 'take')",7
"('become', 'use')",3
"('become', 'mind')",4
"('become', 'put')",6
"('become', 'work')",5
"('become', 'becoming')",3
"('become', 'must')",3
"('become', 'lot')",4
"('become', 'make')",16
"('dont', 'live')",4
"('live', 'mind')",3
"('live', 'work')",3
"('live', 'whatever')",3
"('live', 'want')",5
"('live', 'way')",5
"('first', 'live')",4
"('live', 'make')",11
"('sense', 'take')",3
"('sense', 'thing')",3
"('sense', 'way')",6
"('however', 'sense')",3
"('first', 'sense')",3
"('dont', 'equal')",5
"('equal', 'use')",4
"('equal', 'put')",4
"('equal', 'thing')",3
"('equal', 'want')",5
"('equal', 'lot')",3
"('equal', 'make')",6
"('start', 'way')",3
"('first', 'start')",3
"('make', 'start')",4
"('dont', 'keep')",4
"('keep', 'work')",3
"('keep', 'thing')",4
"('keep', 'want')",4
"('keep', 'way')",3
"('keep', 'make')",4
"('keep', 'need')",3
"('faced', 'way')",3
"('faced', 'make')",3
"('mentioned', 'talk')",3
"('make', 'mentioned')",3
"('take', 'talk')",3
"('put', 'talk')",5
"('talk', 'work')",4
"('talk', 'thing')",8
"('talk', 'way')",9
"('however', 'talk')",3
"('along', 'talk')",3
"('lot', 'talk')",4
"('first', 'talk')",5
"('need', 'talk')",9
"('dont', 'put')",7
"('dont', 'work')",7
"('dont', 'however')",3
"('dont', 'working')",4
"('dont', 'lot')",5
"('dont', 'first')",5
"('take', 'work')",4
"('take', 'thing')",3
"('enough', 'take')",3
"('lot', 'take')",3
"('first', 'take')",4
"('make', 'take')",9
"('need', 'take')",4
"('mind', 'thing')",4
"('first', 'mind')",3
"('put', 'thing')",4
"('put', 'want')",7
"('put', 'way')",5
"('lot', 'put')",5
"('make', 'put')",10
"('need', 'put')",3
"('becoming', 'work')",4
"('thing', 'work')",5
"('want', 'work')",12
"('way', 'work')",8
"('lot', 'work')",3
"('first', 'work')",5
"('need', 'work')",6
"('hope', 'want')",4
"('hope', 'make')",3
"('becoming', 'thing')",4
"('becoming', 'way')",3
"('becoming', 'first')",3
"('way', 'whatever')",3
"('first', 'whatever')",3
"('thing', 'want')",10
"('thing', 'way')",6
"('however', 'thing')",3
"('along', 'thing')",3
"('must', 'thing')",3
"('lot', 'thing')",4
"('first', 'thing')",4
"('make', 'thing')",16
"('need', 'thing')",9
"('enough', 'first')",3
"('however', 'want')",7
"('want', 'working')",4
"('along', 'want')",4
"('lot', 'want')",7
"('first', 'want')",9
"('need', 'want')",10
"('maybe', 'way')",3
"('make', 'maybe')",3
"('maybe', 'need')",3
"('however', 'way')",4
"('lot', 'way')",3
"('first', 'way')",7
"('make', 'way')",27
"('however', 'lot')",3
"('however', 'make')",9
"('however', 'need')",4
"('along', 'make')",3
"('make', 'must')",3
"('first', 'lot')",3
"('lot', 'make')",7
"('first', 'make')",11
"('make', 'need')",13
"('never', 'talk')",5
"('never', 'person')",3
"('hard', 'never')",3
"('agency', 'become')",4
"('agency', 'rather')",3
"('agency', 'reflect')",4
"('agency', 'put')",6
"('agency', 'life')",5
"('agency', 'person')",4
"('agency', 'behind')",8
"('agency', 'right')",3
"('become', 'reflect')",3
"('become', 'life')",10
"('become', 'behind')",4
"('become', 'right')",6
"('become', 'knew')",3
"('become', 'going')",4
"('advice', 'choice')",5
"('advice', 'hard')",3
"('put', 'reflect')",4
"('person', 'reflect')",3
"('behind', 'reflect')",4
"('choice', 'reflect')",4
"('hard', 'reflect')",4
"('talk', 'thanks')",4
"('life', 'talk')",13
"('behind', 'talk')",3
"('talk', 'word')",3
"('powerful', 'talk')",3
"('right', 'talk')",4
"('life', 'put')",6
"('person', 'put')",6
"('behind', 'put')",7
"('choice', 'put')",13
"('hard', 'put')",8
"('person', 'thanks')",3
"('life', 'person')",10
"('behind', 'life')",5
"('life', 'message')",5
"('life', 'word')",3
"('going', 'life')",5
"('hard', 'life')",31
"('changing', 'life')",6
"('amazing', 'hard')",4
"('behind', 'person')",4
"('person', 'right')",3
"('behind', 'right')",4
"('behind', 'hard')",9
"('message', 'right')",4
"('hard', 'message')",6
"('choice', 'word')",7
"('hard', 'word')",4
"('choice', 'knew')",3
"('changing', 'choice')",3
"('audience', 'woman')",3
"('question', 'thought')",3
"('first', 'year')",3
"('first', 'thank')",5
"('past', 'year')",4
"('clear', 'thank')",3
"('back', 'year')",6
"('coming', 'year')",3
"('dvd', 'netflix')",4
"('ted', 'video')",4
"('ted', 'thank')",10
"('come', 'talk')",6
"('come', 'video')",6
"('come', 'thank')",5
"('back', 'video')",4
"('talk', 'video')",6
"('helpful', 'talk')",3
"('option', 'seem')",3
"('ever', 'hard')",5
"('ever', 'thank')",5
"('hard', 'topic')",3
"('decision', 'speech')",3
"('best', 'decision')",15
"('decision', 'helped')",6
"('decide', 'decision')",7
"('decision', 'really')",17
"('decision', 'process')",4
"('decision', 'wow')",3
"('best', 'speech')",3
"('really', 'speech')",4
"('hard', 'speech')",4
"('speech', 'thank')",3
"('best', 'thank')",8
"('hard', 'helped')",3
"('decide', 'hard')",9
"('decide', 'thank')",3
"('really', 'wow')",3
"('really', 'thank')",15
"('hard', 'wow')",4
"('thank', 'wow')",5
"('life', 'still')",3
"('create', 'put')",3
"('according', 'create')",3
"('create', 'less')",3
"('life', 'meant')",3
"('choose', 'real')",3
"('like', 'real')",4
"('life', 'real')",5
"('real', 'thats')",3
"('hard', 'real')",6
"('choice', 'real')",7
"('choose', 'money')",4
"('choose', 'equal')",4
"('choose', 'put')",5
"('choose', 'want')",15
"('according', 'choose')",3
"('choose', 'may')",5
"('choose', 'scientific')",4
"('choose', 'less')",6
"('decision', 'money')",3
"('like', 'money')",5
"('life', 'money')",6
"('money', 'want')",6
"('less', 'money')",3
"('kind', 'thats')",3
"('equal', 'like')",4
"('equal', 'less')",5
"('decision', 'theyre')",3
"('decision', 'simply')",5
"('decision', 'put')",6
"('decision', 'like')",19
"('according', 'decision')",4
"('decision', 'may')",4
"('decision', 'scientific')",4
"('theyre', 'want')",3
"('hard', 'theyre')",3
"('choice', 'theyre')",4
"('like', 'mentioned')",3
"('life', 'mentioned')",3
"('choice', 'mentioned')",3
"('put', 'simply')",3
"('life', 'simply')",3
"('simply', 'want')",3
"('like', 'put')",7
"('put', 'scientific')",5
"('less', 'put')",3
"('like', 'thinking')",6
"('like', 'may')",4
"('like', 'scientific')",5
"('less', 'like')",3
"('life', 'thats')",6
"('life', 'thinking')",5
"('life', 'may')",4
"('life', 'scientific')",4
"('less', 'life')",4
"('according', 'want')",4
"('may', 'want')",4
"('scientific', 'want')",3
"('less', 'want')",3
"('according', 'hard')",3
"('according', 'choice')",4
"('choice', 'loved')",3
"('choice', 'started')",3
"('hard', 'may')",6
"('choice', 'less')",7
"('less', 'scientific')",3
"('better', 'financial')",3
"('better', 'work')",5
"('better', 'using')",3
"('better', 'really')",9
"('better', 'even')",11
"('agree', 'better')",3
"('better', 'want')",13
"('better', 'feel')",8
"('better', 'life')",12
"('better', 'help')",6
"('better', 'cant')",5
"('better', 'possible')",5
"('better', 'order')",3
"('better', 'incomparable')",3
"('better', 'sense')",3
"('better', 'would')",12
"('better', 'may')",3
"('artist', 'work')",3
"('artist', 'risk')",3
"('artist', 'really')",4
"('artist', 'even')",4
"('alternative', 'artist')",3
"('artist', 'life')",3
"('artist', 'one')",4
"('artist', 'make')",4
"('artist', 'would')",3
"('come', 'decision')",12
"('decision', 'result')",3
"('another', 'decision')",5
"('decision', 'even')",11
"('decision', 'feel')",12
"('decision', 'however')",5
"('decision', 'different')",7
"('alternative', 'decision')",6
"('compare', 'decision')",3
"('approach', 'decision')",3
"('decision', 'interesting')",5
"('decision', 'help')",6
"('decision', 'message')",3
"('decision', 'possible')",4
"('decision', 'either')",3
"('decision', 'play')",3
"('decision', 'order')",4
"('decision', 'sense')",6
"('decision', 'might')",3
"('decision', 'justify')",3
"('decision', 'would')",9
"('decision', 'outcome')",4
"('dont', 'financial')",3
"('financial', 'want')",3
"('hard', 'leaving')",3
"('leaving', 'like')",3
"('leaving', 'life')",3
"('leaving', 'make')",4
"('choice', 'leaving')",4
"('consequence', 'life')",4
"('consequence', 'make')",3
"('choice', 'consequence')",4
"('come', 'work')",3
"('come', 'risk')",3
"('another', 'come')",3
"('come', 'really')",10
"('come', 'even')",4
"('come', 'feel')",6
"('alternative', 'come')",3
"('come', 'value')",3
"('come', 'interesting')",3
"('come', 'life')",10
"('come', 'help')",4
"('cant', 'come')",3
"('come', 'make')",14
"('come', 'play')",3
"('come', 'order')",3
"('come', 'sense')",3
"('come', 'would')",4
"('risk', 'work')",4
"('another', 'work')",5
"('really', 'work')",5
"('hard', 'work')",11
"('even', 'work')",5
"('like', 'work')",7
"('feel', 'work')",4
"('different', 'work')",4
"('alternative', 'work')",5
"('value', 'work')",5
"('best', 'work')",5
"('rather', 'work')",3
"('interesting', 'work')",3
"('life', 'work')",8
"('might', 'work')",3
"('work', 'would')",7
"('hard', 'result')",3
"('one', 'result')",3
"('choice', 'result')",4
"('really', 'risk')",4
"('even', 'risk')",4
"('like', 'risk')",5
"('alternative', 'risk')",3
"('life', 'risk')",4
"('one', 'risk')",3
"('make', 'risk')",4
"('another', 'really')",4
"('another', 'hard')",7
"('another', 'even')",3
"('another', 'dont')",7
"('another', 'like')",7
"('another', 'want')",9
"('another', 'feel')",3
"('another', 'value')",3
"('another', 'best')",3
"('another', 'life')",6
"('another', 'cant')",3
"('another', 'way')",5
"('another', 'one')",10
"('another', 'make')",9
"('really', 'using')",4
"('like', 'using')",3
"('using', 'want')",3
"('best', 'using')",3
"('using', 'way')",4
"('choice', 'using')",3
"('fundamental', 'hard')",3
"('best', 'fundamental')",3
"('fundamental', 'life')",3
"('choice', 'fundamental')",3
"('even', 'really')",7
"('however', 'really')",4
"('alternative', 'really')",4
"('comparison', 'really')",3
"('compare', 'really')",4
"('approach', 'really')",3
"('interesting', 'really')",3
"('help', 'really')",9
"('certainly', 'really')",3
"('cant', 'really')",4
"('really', 'way')",13
"('possible', 'really')",4
"('order', 'really')",4
"('might', 'really')",4
"('really', 'would')",14
"('even', 'hard')",10
"('feel', 'hard')",11
"('hard', 'however')",5
"('comparison', 'hard')",3
"('difficulty', 'hard')",3
"('hard', 'interesting')",5
"('certainly', 'hard')",3
"('hard', 'possible')",4
"('either', 'hard')",4
"('hard', 'order')",5
"('hard', 'incomparable')",3
"('hard', 'sense')",6
"('hard', 'justify')",3
"('hard', 'would')",11
"('hard', 'outcome')",3
"('dont', 'even')",12
"('even', 'like')",14
"('even', 'want')",8
"('even', 'feel')",9
"('even', 'however')",4
"('different', 'even')",3
"('alternative', 'even')",6
"('even', 'value')",6
"('even', 'worse')",3
"('compare', 'even')",3
"('even', 'life')",6
"('even', 'help')",3
"('cant', 'even')",4
"('even', 'way')",8
"('even', 'possible')",3
"('even', 'one')",9
"('even', 'make')",17
"('even', 'play')",3
"('even', 'order')",3
"('even', 'might')",3
"('even', 'would')",4
"('even', 'may')",5
"('choice', 'even')",21
"('agree', 'dont')",4
"('agree', 'like')",3
"('agree', 'value')",3
"('agree', 'best')",4
"('agree', 'life')",4
"('agree', 'way')",4
"('agree', 'one')",3
"('agree', 'make')",4
"('dont', 'message')",4
"('cant', 'dont')",6
"('dont', 'either')",4
"('dont', 'order')",4
"('dont', 'incomparable')",3
"('dont', 'would')",10
"('dont', 'outcome')",4
"('dont', 'may')",3
"('however', 'like')",5
"('alternative', 'like')",5
"('compare', 'like')",5
"('approach', 'like')",3
"('like', 'message')",3
"('cant', 'like')",8
"('like', 'way')",13
"('like', 'possible')",3
"('either', 'like')",5
"('like', 'play')",4
"('incomparable', 'like')",3
"('defining', 'like')",3
"('like', 'would')",15
"('alternative', 'want')",9
"('comparison', 'want')",3
"('interesting', 'want')",3
"('help', 'want')",9
"('message', 'want')",3
"('cant', 'want')",5
"('possible', 'want')",3
"('might', 'want')",4
"('want', 'would')",15
"('feel', 'however')",3
"('best', 'feel')",5
"('compare', 'feel')",3
"('feel', 'interesting')",3
"('feel', 'help')",5
"('feel', 'message')",3
"('cant', 'feel')",5
"('feel', 'way')",8
"('feel', 'possible')",3
"('feel', 'one')",12
"('feel', 'make')",16
"('feel', 'might')",3
"('feel', 'would')",6
"('help', 'however')",3
"('cant', 'however')",3
"('however', 'would')",5
"('choice', 'however')",8
"('compare', 'different')",3
"('different', 'life')",5
"('different', 'make')",8
"('different', 'would')",5
"('analysis', 'life')",3
"('alternative', 'life')",6
"('alternative', 'make')",8
"('alternative', 'incomparable')",3
"('alternative', 'would')",5
"('alternative', 'may')",4
"('comparison', 'life')",3
"('choice', 'comparison')",3
"('interesting', 'value')",3
"('cant', 'value')",3
"('possible', 'value')",3
"('order', 'value')",4
"('value', 'would')",6
"('life', 'worse')",3
"('help', 'worse')",3
"('make', 'worse')",4
"('best', 'compare')",3
"('approach', 'best')",3
"('best', 'life')",12
"('best', 'cant')",4
"('best', 'possible')",3
"('best', 'order')",3
"('best', 'would')",6
"('difficulty', 'one')",3
"('difficulty', 'make')",3
"('choice', 'difficulty')",4
"('compare', 'help')",3
"('compare', 'one')",4
"('compare', 'make')",3
"('approach', 'way')",3
"('approach', 'make')",3
"('approach', 'would')",3
"('approach', 'choice')",3
"('interesting', 'one')",3
"('interesting', 'make')",5
"('choice', 'interesting')",6
"('life', 'whatever')",3
"('help', 'life')",8
"('certainly', 'life')",3
"('cant', 'life')",7
"('life', 'way')",16
"('life', 'possible')",3
"('life', 'might')",4
"('life', 'would')",12
"('one', 'whatever')",4
"('help', 'way')",6
"('help', 'one')",10
"('either', 'help')",3
"('help', 'might')",5
"('help', 'would')",5
"('message', 'way')",3
"('make', 'message')",7
"('certainly', 'way')",3
"('certainly', 'would')",3
"('certainly', 'choice')",3
"('cant', 'way')",4
"('cant', 'one')",4
"('cant', 'either')",3
"('cant', 'would')",4
"('either', 'way')",3
"('might', 'way')",4
"('way', 'would')",12
"('one', 'possible')",5
"('make', 'possible')",3
"('possible', 'would')",3
"('choice', 'possible')",6
"('one', 'order')",4
"('one', 'would')",15
"('make', 'multiple')",3
"('either', 'make')",6
"('make', 'play')",4
"('make', 'order')",4
"('make', 'might')",8
"('justify', 'make')",5
"('make', 'would')",17
"('make', 'outcome')",4
"('make', 'may')",4
"('either', 'would')",3
"('affect', 'choice')",3
"('choice', 'order')",6
"('incomparable', 'would')",3
"('choice', 'incomparable')",4
"('sense', 'would')",3
"('might', 'would')",4
"('choice', 'justify')",5
"('outcome', 'would')",3
"('choice', 'would')",23
"('choice', 'outcome')",7
"('create', 'sometimes')",5
"('create', 'space')",4
"('create', 'govern')",3
"('correct', 'create')",3
"('create', 'incorrect')",3
"('create', 'run')",3
"('human', 'sometimes')",3
"('sometimes', 'space')",3
"('become', 'sometimes')",4
"('govern', 'sometimes')",3
"('reason', 'sometimes')",7
"('people', 'sometimes')",5
"('sometimes', 'thats')",5
"('correct', 'sometimes')",3
"('incorrect', 'sometimes')",3
"('run', 'sometimes')",3
"('hard', 'sometimes')",9
"('sometimes', 'u')",4
"('choice', 'source')",3
"('curse', 'space')",3
"('human', 'precious')",3
"('human', 'reason')",4
"('human', 'people')",3
"('human', 'thats')",3
"('condition', 'human')",3
"('hard', 'human')",5
"('choice', 'human')",5
"('human', 'opportunity')",3
"('human', 'u')",4
"('become', 'space')",5
"('godsend', 'space')",3
"('govern', 'space')",3
"('reason', 'space')",7
"('people', 'space')",4
"('space', 'thats')",3
"('correct', 'space')",3
"('incorrect', 'space')",3
"('run', 'space')",3
"('hard', 'space')",6
"('choice', 'space')",5
"('space', 'u')",3
"('become', 'govern')",3
"('become', 'correct')",3
"('become', 'incorrect')",3
"('become', 'run')",3
"('govern', 'reason')",3
"('govern', 'people')",3
"('correct', 'govern')",3
"('govern', 'incorrect')",3
"('govern', 'run')",3
"('govern', 'hard')",3
"('choice', 'govern')",3
"('precious', 'reason')",3
"('condition', 'precious')",3
"('hard', 'precious')",3
"('choice', 'precious')",3
"('opportunity', 'precious')",3
"('condition', 'reason')",3
"('correct', 'reason')",3
"('incorrect', 'reason')",3
"('reason', 'run')",3
"('opportunity', 'reason')",4
"('correct', 'people')",3
"('incorrect', 'people')",3
"('people', 'run')",3
"('opportunity', 'people')",3
"('choice', 'condition')",4
"('condition', 'opportunity')",3
"('correct', 'incorrect')",3
"('correct', 'run')",3
"('correct', 'hard')",4
"('choice', 'correct')",5
"('incorrect', 'run')",3
"('hard', 'incorrect')",3
"('choice', 'incorrect')",3
"('hard', 'run')",4
"('choice', 'run')",4
"('agony', 'hard')",3
"('agony', 'choice')",3
"('agony', 'u')",3
"('opportunity', 'u')",3
"('best', 'spent')",3
"('get', 'sometimes')",3
"('sometimes', 'time')",5
"('decision', 'sometimes')",4
"('fear', 'sometimes')",3
"('like', 'sometimes')",4
"('also', 'sometimes')",3
"('sometimes', 'think')",4
"('life', 'sometimes')",3
"('sometimes', 'thing')",3
"('sometimes', 'want')",3
"('feel', 'sometimes')",3
"('right', 'sometimes')",3
"('one', 'sometimes')",3
"('make', 'sometimes')",8
"('day', 'get')",3
"('day', 'time')",4
"('day', 'year')",5
"('day', 'decision')",3
"('big', 'day')",3
"('could', 'day')",4
"('also', 'day')",6
"('day', 'think')",5
"('day', 'life')",8
"('day', 'thing')",6
"('day', 'getting')",4
"('day', 'lot')",3
"('day', 'make')",9
"('day', 'hard')",7
"('spent', 'year')",3
"('decision', 'spent')",4
"('like', 'spent')",3
"('spent', 'want')",4
"('career', 'spent')",3
"('make', 'spent')",3
"('hard', 'spent')",3
"('best', 'time')",7
"('best', 'year')",4
"('best', 'big')",3
"('best', 'fear')",3
"('best', 'personal')",3
"('best', 'could')",5
"('also', 'best')",6
"('best', 'thing')",7
"('best', 'career')",3
"('best', 'right')",5
"('best', 'lot')",4
"('best', 'love')",4
"('get', 'year')",5
"('decision', 'get')",9
"('fear', 'get')",4
"('could', 'get')",7
"('also', 'get')",7
"('get', 'think')",8
"('get', 'getting')",4
"('get', 'right')",7
"('get', 'therefore')",3
"('get', 'love')",5
"('time', 'year')",7
"('fear', 'time')",6
"('bad', 'time')",4
"('could', 'time')",9
"('someone', 'time')",3
"('like', 'time')",16
"('think', 'time')",11
"('reason', 'time')",9
"('life', 'time')",16
"('person', 'time')",4
"('career', 'time')",4
"('old', 'time')",3
"('one', 'time')",11
"('mistake', 'time')",3
"('love', 'time')",4
"('become', 'year')",5
"('become', 'fear')",4
"('become', 'could')",5
"('become', 'getting')",3
"('become', 'career')",4
"('become', 'old')",3
"('become', 'therefore')",4
"('become', 'love')",4
"('could', 'year')",4
"('like', 'year')",7
"('also', 'year')",3
"('think', 'year')",5
"('reason', 'year')",3
"('life', 'year')",9
"('thing', 'year')",4
"('person', 'year')",4
"('want', 'year')",11
"('career', 'year')",3
"('feel', 'year')",3
"('right', 'year')",3
"('old', 'year')",5
"('one', 'year')",11
"('make', 'year')",9
"('love', 'year')",6
"('big', 'decision')",4
"('decision', 'fear')",7
"('bad', 'decision')",4
"('could', 'decision')",4
"('decision', 'someone')",7
"('decision', 'reason')",18
"('decision', 'hand')",3
"('decision', 'thing')",12
"('decision', 'getting')",3
"('career', 'decision')",6
"('decision', 'mistake')",4
"('decision', 'lot')",4
"('decision', 'love')",4
"('big', 'fear')",3
"('big', 'like')",4
"('big', 'thing')",4
"('big', 'make')",10
"('fear', 'personal')",3
"('could', 'fear')",3
"('fear', 'like')",6
"('fear', 'think')",6
"('fear', 'reason')",7
"('fear', 'hand')",3
"('fear', 'thing')",4
"('fear', 'want')",9
"('fear', 'mistake')",3
"('fear', 'lot')",3
"('fear', 'make')",13
"('fear', 'future')",3
"('choice', 'fear')",18
"('fear', 'hard')",14
"('also', 'bad')",4
"('bad', 'think')",5
"('bad', 'reason')",3
"('bad', 'thing')",7
"('bad', 'person')",3
"('bad', 'make')",7
"('bad', 'future')",3
"('bad', 'hard')",7
"('choice', 'personal')",5
"('hard', 'personal')",3
"('could', 'like')",12
"('also', 'could')",6
"('could', 'think')",4
"('could', 'reason')",5
"('could', 'life')",7
"('could', 'hand')",3
"('could', 'thing')",4
"('could', 'person')",6
"('could', 'want')",10
"('could', 'feel')",5
"('could', 'right')",5
"('could', 'one')",5
"('could', 'make')",13
"('choice', 'could')",14
"('could', 'hard')",8
"('could', 'love')",4
"('like', 'someone')",7
"('someone', 'think')",4
"('life', 'someone')",6
"('someone', 'thing')",5
"('feel', 'someone')",3
"('one', 'someone')",4
"('make', 'someone')",7
"('choice', 'someone')",5
"('hard', 'someone')",4
"('reason', 'retrospect')",3
"('also', 'like')",9
"('like', 'think')",15
"('like', 'thing')",19
"('getting', 'like')",6
"('career', 'like')",3
"('like', 'right')",3
"('like', 'old')",3
"('like', 'lot')",7
"('future', 'like')",3
"('like', 'love')",4
"('also', 'think')",7
"('also', 'reason')",6
"('also', 'life')",10
"('also', 'thing')",10
"('also', 'person')",4
"('also', 'career')",3
"('also', 'right')",3
"('also', 'one')",7
"('also', 'lot')",4
"('also', 'make')",14
"('also', 'therefore')",3
"('also', 'hard')",10
"('also', 'love')",5
"('hand', 'think')",3
"('thing', 'think')",10
"('getting', 'think')",3
"('feel', 'think')",9
"('right', 'think')",4
"('lot', 'think')",3
"('future', 'think')",5
"('love', 'think')",4
"('reason', 'thing')",3
"('reason', 'right')",8
"('lot', 'reason')",4
"('reason', 'therefore')",3
"('life', 'thing')",12
"('getting', 'life')",5
"('life', 'limited')",3
"('life', 'lot')",4
"('life', 'therefore')",4
"('life', 'love')",6
"('hand', 'thing')",3
"('hand', 'want')",5
"('feel', 'hand')",3
"('hand', 'make')",3
"('hand', 'hard')",3
"('getting', 'thing')",4
"('career', 'thing')",3
"('feel', 'thing')",8
"('right', 'thing')",4
"('one', 'thing')",12
"('choice', 'thing')",24
"('love', 'thing')",6
"('career', 'person')",3
"('lot', 'person')",3
"('future', 'person')",3
"('love', 'person')",3
"('getting', 'want')",4
"('career', 'want')",6
"('right', 'want')",10
"('old', 'want')",3
"('future', 'want')",3
"('love', 'want')",6
"('getting', 'one')",4
"('getting', 'lot')",3
"('getting', 'make')",4
"('future', 'getting')",4
"('choice', 'getting')",7
"('getting', 'hard')",6
"('career', 'one')",4
"('career', 'mistake')",3
"('career', 'lot')",3
