pair,count
"('college', 'thank')",4
"('thank', 'would')",3
"('explanation', 'job')",3
"('really', 'struggling')",3
"('hard', 'thank')",3
"('helpful', 'information')",4
"('dna', 'much')",3
"('dont', 'much')",3
"('much', 'scientist')",3
"('even', 'scientist')",3
"('ive', 'topic')",3
"('explain', 'student')",3
"('explain', 'helpful')",3
"('student', 'topic')",4
"('school', 'topic')",3
"('really', 'school')",3
"('far', 'helpful')",3
"('human', 'new')",3
"('simple', 'term')",3
"('clear', 'made')",3
"('information', 'much')",3
"('gene', 'thanks')",3
"('enough', 'go')",3
"('dont', 'made')",3
"('much', 'presentation')",3
"('great', 'human')",3
"('added', 'host')",3
"('added', 'gene')",4
"('added', 'ca')",4
"('biology', 'great')",3
"('everything', 'topic')",3
"('instead', 'one')",3
"('lot', 'understandable')",3
"('crisprcas', 'gene')",3
"('made', 'using')",3
"('paul', 'topic')",3
"('one', 'science')",3
"('cant', 'thank')",3
"('added', 'part')",3
"('example', 'time')",3
"('could', 'example')",3
"('added', 'new')",3
"('added', 'system')",3
"('crispr', 'nice')",3
"('explain', 'u')",3
"('good', 'looking')",3
"('good', 'please')",3
"('idea', 'video')",3
"('exam', 'idea')",3
"('student', 'teacher')",3
